name,gender,ethnicity
arsene,boy,greek
arsenio,boy,greek
artemas,boy,greek
artyom,boy,greek
aspasia,girl,greek
astra,girl,greek
athena,girl,greek
atlas,boy,greek
atreo,boy,greek
atticus,boy,greek
aune,girl,greek
aurianna,girl,greek
azalea,girl,greek
babs,girl,greek
bacchus,boy,greek
bandi,boy,greek
baptist,boy,greek
baptiste,boy,greek
bara,girl,greek
barabal,girl,greek
barbara,girl,greek
barbie,girl,greek
barbora,girl,greek
barbra,girl,greek
barbro,girl,greek
bart,boy,greek
bartholomew,boy,greek
bartlett,boy,greek
bartolomej,boy,greek
basia,girl,greek
basil,boy,greek
basilius,boy,greek
bautista,boy,greek
bazyli,boy,greek
berenice,girl,greek
bernice,girl,greek
bishop,boy,greek
bobbie,girl,greek
borbala,girl,greek
brisa,girl,greek
bronte,boygirl,greek
broos,boy,greek
bryony,girl,greek
caitlin,girl,greek
caitriona,girl,greek
cajsa,girl,greek
calandra,girl,greek
calanthe,girl,greek
calista,girl,greek
calla,girl,greek
callister,boy,greek
callisthenes,boy,greek
carin,girl,greek
caris,girl,greek
carissa,girl,greek
cassandra,girl,greek
cassie,girl,greek
castor,boy,greek
catalina,girl,greek
catia,girl,greek
catrina,girl,greek
catriona,girl,greek
chaos,boy,greek
charis,girl,greek
charisma,girl,greek
charissa,girl,greek
charmaine,girl,greek
chloe,girl,greek
chris,boygirl,greek
christoffel,boy,greek
christopher,boy,greek
chronos,boy,greek
chrysanthe,girl,greek
chryssa,girl,greek
chrystal,girl,greek
cindy,girl,greek
cintia,girl,greek
claes,boy,greek
claus,boy,greek
cleo,boygirl,greek
cleopatra,girl,greek
cletus,boy,greek
cloe,girl,greek
cola,boy,greek
collin,boy,greek
collis,boy,greek
colson,boy,greek
cora,girl,greek
coral,girl,greek
coralie,girl,greek
corinna,girl,greek
corinthian,boy,greek
cosima,girl,greek
cosimo,boy,greek
cosmo,boy,greek
cristo,boy,greek
cristobal,boy,greek
cristovao,boy,greek
crystal,girl,greek
cyan,boy,greek
cybill,girl,greek
cynthia,girl,greek
cypress,boy,greek
cyril,boy,greek
cyrus,boy,greek
damaris,girl,greek
damiana,girl,greek
damien,boy,greek
damon,boy,greek
danae,girl,greek
dand,boy,greek
daphne,girl,greek
daria,girl,greek
darja,girl,greek
deion,boy,greek
delia,girl,greek
delphina,girl,greek
delta,girl,greek
demetria,girl,greek
demi,girl,greek
denes,boy,greek
denisa,girl,greek
denise,girl,greek
dennis,boy,greek
denny,boy,greek
deondre,boy,greek
deorsa,boy,greek
desdemona,girl,greek
desma,girl,greek
despina,girl,greek
diamond,girl,greek
diantha,girl,greek
dike,girl,greek
dima,boy,greek
dimitri,boy,greek
dinis,boy,greek
dionisia,girl,greek
dionte,boy,greek
dionysia,girl,greek
dionysus,boy,greek
docia,girl,greek
dolly,girl,greek
dora,girl,greek
dorcas,girl,greek
doreen,girl,greek
dorete,girl,greek
dorian,boy,greek
dorika,girl,greek
dorinda,girl,greek
doris,girl,greek
dorit,girl,greek
dorita,girl,greek
dorota,girl,greek
doroteia,girl,greek
dorothy,girl,greek
dorottya,girl,greek
dorte,girl,greek
dottie,girl,greek
draco,boy,greek
dre,boy,greek
drea,girl,greek
drew,boygirl,greek
dryas,boy,greek
dwight,boy,greek
dysis,girl,greek
dyson,boy,greek
echo,girl,greek
effie,girl,greek
efigenia,girl,greek
egor,boy,greek
eileen,girl,greek
eilidh,girl,greek
eilionoir,girl,greek
eireen,girl,greek
elaina,girl,greek
elaine,girl,greek
eleanor,girl,greek
electa,girl,greek
electra,girl,greek
elek,boy,greek
elida,girl,greek
eliina,girl,greek
elin,girl,greek
elina,girl,greek
ella,girl,greek
ellen,girl,greek
ellie,girl,greek
ellinor,girl,greek
emerald,girl,greek
eneas,boy,greek
eppie,girl,greek
erasma,girl,greek
erasmo,boy,greek
erasmus,boy,greek
ercole,boy,greek
eris,girl,greek
ermolai,boy,greek
eros,boy,greek
eskandar,boy,greek
esmeralda,girl,greek
esteban,boy,greek
estefan,boy,greek
estefania,girl,greek
estevao,boy,greek
etiennette,girl,greek
eudora,girl,greek
eugene,boy,greek
eugenia,girl,greek
eugenio,boy,greek
eugeniusz,boy,greek
eulalia,girl,greek
eunice,girl,greek
eunika,girl,greek
euphemia,girl,greek
eurydice,girl,greek
eustace,boy,greek
eustacio,boy,greek
evander,boy,greek
evangeline,girl,greek
evangeline,girl,greek
evgeni,boy,greek
evzen,boy,greek
fane,boy,greek
febe,girl,greek
fedora,girl,greek
felipe,boy,greek
felipinho,boy,greek
feofan,boy,greek
ferris,boy,greek
filib,boy,greek
filip,boy,greek
filipe,boy,greek
filipina,girl,greek
filippa,girl,greek
filippus,boy,greek
filomena,girl,greek
flip,boy,greek
frona,girl,greek
gaia,girl,greek
gala,girl,greek
galen,boy,greek
galina,girl,greek
gavriil,boy,greek
gene,boy,greek
genesis,girl,greek
genie,girl,greek
gennadiya,girl,greek
georg,boy,greek
george,boy,greek
georgette,girl,greek
georgia,girl,greek
georgina,girl,greek
gergely,boy,greek
gergo,boy,greek
geronimo,boy,greek
giacinta,girl,greek
giles,boy,greek
gino,boy,greek
giorgio,boy,greek
goran,boy,greek
grear,boy,greek
greet,girl,greek
greetje,girl,greek
greg,boy,greek
greger,boy,greek
gregers,boy,greek
gregor,boy,greek
gregorio,boy,greek
gregory,boy,greek
gregson,boy,greek
greig,boy,greek
greta,girl,greek
gretchen,girl,greek
grete,girl,greek
griet,girl,greek
grigori,boy,greek
griogair,boy,greek
grisha,boy,greek
grzegorz,boy,greek
gyorgy,boy,greek
gyorgyi,girl,greek
gyorgyike,girl,greek
gyuri,boy,greek
hades,boy,greek
halina,girl,greek
harmony,girl,greek
heck,boy,greek
hector,boy,greek
heitor,boy,greek
hektor,boy,greek
heleentje,girl,greek
helen,girl,greek
helena,girl,greek
helios,boy,greek
hera,girl,greek
heracles,boy,greek
hercules,boy,greek
hermes,boy,greek
hermione,girl,greek
heros,boy,greek
hippocrates,boy,greek
homer,boy,greek
hyacinth,girl,greek
hypatia,girl,greek
hyperion,boy,greek
ianthe,girl,greek
icarus,boy,greek
iines,girl,greek
ileana,girl,greek
ilene,girl,greek
ili,girl,greek
ilka,girl,greek
ilona,girl,greek
indigo,boygirl,greek
ines,girl,greek
iole,girl,greek
ione,girl,greek
iosif,boy,greek
iphigenia,girl,greek
iren,girl,greek
irena,girl,greek
irene,girl,greek
iria,girl,greek
irina,girl,greek
irinushka,girl,greek
iris,girl,greek
irja,girl,greek
isadora,girl,greek
isadore,boy,greek
isandro,boy,greek
isaurus,boy,greek
iskander,boy,greek
iskinder,boy,greek
istvan,boy,greek
izador,boy,greek
jacinta,girl,greek
jacinto,boy,greek
jagienka,girl,greek
jagna,girl,greek
jagusia,girl,greek
jakayla,girl,greek
jason,boy,greek
jedrick,boy,greek
jedrzej,boy,greek
jekaterina,girl,greek
jelena,girl,greek
jeroen,boy,greek
jerome,boy,greek
jeronimo,boy,greek
jerzy,boy,greek
jiri,boy,greek
jirina,girl,greek
joran,boy,greek
jordy,boygirl,greek
jorg,boy,greek
jorge,boy,greek
jorgen,boy,greek
jorginho,boy,greek
jorie,girl,greek
jorja,girl,greek
jorn,boy,greek
jory,boy,greek
jurek,boy,greek
jurgen,boy,greek
juris,boy,greek
jyri,boy,greek
kaarina,girl,greek
kaia,girl,greek
kaija,girl,greek
kaisa,girl,greek
kaj,girl,greek
kajsa,girl,greek
kakalina,girl,greek
kalena,girl,greek
kaley,girl,greek
karen,girl,greek
kari,girl,greek
karin,girl,greek
karina,girl,greek
karissa,girl,greek
kasandra,girl,greek
kasia,girl,greek
kata,girl,greek
katalin,girl,greek
katalinka,girl,greek
katariina,girl,greek
katarzyna,girl,greek
kate,girl,greek
katelijne,girl,greek
katelyn,girl,greek
katerina,girl,greek
katherine,girl,greek
kathleen,girl,greek
kathy,girl,greek
kati,girl,greek
katka,girl,greek
kato,girl,greek
katri,girl,greek
katrien,girl,greek
katrina,girl,greek
katrine,girl,greek
katya,girl,greek
kay,girl,greek
kayla,girl,greek
kaylee,girl,greek
kayson,boy,greek
keandre,boy,greek
keion,boy,greek
kekepania,girl,greek
keoki,boy,greek
kester,boy,greek
khronos,boy,greek
kiril,boy,greek
kitti,girl,greek
kitty,girl,greek
klas,boy,greek
klasina,girl,greek
klaus,boy,greek
kolya,boy,greek
kronos,boy,greek
krystal,girl,greek
krystof,boy,greek
krzys,boy,greek
krzysiek,boy,greek
krzysztof,boy,greek
kseniya,girl,greek
kuzma,boy,greek
kynthia,girl,greek
laney,girl,greek
lara,girl,greek
larissa,girl,greek
leander,boy,greek
leandra,girl,greek
leandre,boy,greek
leandro,boy,greek
leda,girl,greek
leena,girl,greek
lenka,girl,greek
lenore,girl,greek
leon,boy,greek
leona,girl,greek
leonidas,boy,greek
leonor,girl,greek
leontine,girl,greek
lesya,girl,greek
letha,girl,greek
lex,boy,greek
lexi,girl,greek
lidka,girl,greek
lidochka,girl,greek
lieke,girl,greek
linus,boy,greek
lionel,boy,greek
loida,girl,greek
lois,girl,greek
luc,boy,greek
luca,boy,greek
lucas,boy,greek
lucky,boy,greek
lukacs,boy,greek
lukas,boy,greek
lukasz,boy,greek
luke,boy,greek
luukas,boy,greek
lydia,girl,greek
lyosha,boy,greek
lyric,boygirl,greek
lysander,boy,greek
lysias,boy,greek
lyydia,girl,greek
lyyti,girl,greek
maarit,girl,greek
macario,boy,greek
madge,girl,greek
maggie,girl,greek
mairead,girl,greek
maisie,girl,greek
mamie,girl,greek
manases,boy,greek
margaret,girl,greek
margareta,girl,greek
margarida,girl,greek
marge,girl,greek
margit,girl,greek
margita,girl,greek
margot,girl,greek
margrete,girl,greek
marit,girl,greek
marita,girl,greek
marjorie,girl,greek
marketa,girl,greek
mazie,girl,greek
meda,girl,greek
medea,girl,greek
mel,boygirl,greek
melanie,girl,greek
melika,girl,greek
melina,girl,greek
melinda,girl,greek
melissa,girl,greek
melitta,girl,greek
melody,girl,greek
melora,girl,greek
menelaus,boy,greek
merete,girl,greek
meta,girl,greek
mette,girl,greek
miklos,boy,greek
mikolaj,boy,greek
mikolas,boy,greek
mikula,boy,greek
mikulas,boy,greek
mindy,girl,greek
minos,boy,greek
missy,girl,greek
mona,boygirl,greek
monica,girl,greek
morpheus,boy,greek
moyna,girl,greek
myron,boy,greek
myrtle,girl,greek
naida,girl,greek
narciso,boy,greek
narcissa,girl,greek
narcissus,boy,greek
narcyz,boy,greek
nastasya,girl,greek
neacel,boy,greek
nelda,girl,greek
nell,girl,greek
nemesis,girl,greek
nephele,girl,greek
nereida,girl,greek
nerissa,girl,greek
nes,girl,greek
neske,girl,greek
nestor,boy,greek
nestori,boy,greek
niccolo,boy,greek
nicholas,boy,greek
nicholson,boy,greek
nick,boy,greek
nicky,boygirl,greek
nico,boy,greek
nicodemus,boy,greek
nicolai,boy,greek
nicolasa,girl,greek
nicolau,boy,greek
nicole,girl,greek
nicolette,girl,greek
nicoline,girl,greek
niels,boy,greek
niilo,boy,greek
nika,girl,greek
nike,girl,greek
nikita,boygirl,greek
nikki,girl,greek
niklas,boy,greek
nikodem,boy,greek
nikol,girl,greek
nikola,boygirl,greek
nikolai,boy,greek
nikolaj,boy,greek
nikolett,girl,greek
nils,boy,greek
niobe,girl,greek
nonie,girl,greek
noor,girl,greek
noortje,girl,greek
nyssa,girl,greek
nyx,girl,greek
ocean,boy,greek
oceanus,boy,greek
odessa,boygirl,greek
odysseus,boy,greek
oksana,girl,greek
olalla,girl,greek
olek,boy,greek
olena,girl,greek
olympia,girl,greek
ondrej,boy,greek
ophelia,girl,greek
orion,boy,greek
orpheus,boy,greek
otis,boy,greek
owen,boy,greek
pam,girl,greek
pamela,girl,greek
pan,boy,greek
pandora,girl,greek
panthea,girl,greek
paris,boygirl,greek
parthenia,girl,greek
pasi,boy,greek
peadar,boy,greek
pearson,boy,greek
peder,boy,greek
pedro,boy,greek
peer,boy,greek
peggy,girl,greek
peigi,girl,greek
pekka,boy,greek
pelle,boy,greek
penelope,girl,greek
penny,girl,greek
per,boy,greek
pericles,boy,greek
perkins,boy,greek
perseus,boy,greek
persis,girl,greek
peta,girl,greek
peter,boy,greek
petr,boy,greek
petra,girl,greek
petri,boy,greek
petrina,girl,greek
petteri,boy,greek
petya,boy,greek
phaedra,girl,greek
phelps,boy,greek
phil,boy,greek
philana,girl,greek
philip,boy,greek
philippa,girl,greek
philo,boy,greek
philomena,girl,greek
philomenos,boy,greek
phoebe,girl,greek
phoenix,boygirl,greek
phyllis,girl,greek
pierce,boy,greek
pierre,boy,greek
pika,boy,greek
piotr,boy,greek
pista,boy,greek
pluto,boy,greek
poseidon,boy,greek
priam,boy,greek
prometheus,boy,greek
ptolemy,boy,greek
pyotr,boy,greek
pyrrhus,boy,greek
raisa,girl,greek
rasmus,boy,greek
rastus,boy,greek
reatha,girl,greek
reeta,girl,greek
rehor,boy,greek
reko,boy,greek
ressie,girl,greek
rhea,girl,greek
rhoda,girl,greek
ries,boy,greek
risto,boy,greek
sander,boy,greek
sanders,boy,greek
sandor,boy,greek
sandra,girl,greek
sandrin,girl,greek
sandro,boy,greek
sandy,boygirl,greek
sanyi,boy,greek
saunder,boy,greek
saunders,boy,greek
saunderson,boy,greek
saundra,girl,greek
sawney,boy,greek
selena,girl,greek
selene,girl,greek
senga,girl,greek
senja,girl,greek
seoras,boy,greek
shalonda,girl,greek
sharmaine,girl,greek
shura,boygirl,greek
sibyl,girl,greek
sindy,girl,greek
sirena,girl,greek
socrates,boy,greek
sohvi,girl,greek
sonia,girl,greek
sophia,girl,greek
sophronia,girl,greek
stacy,boygirl,greek
staffan,boy,greek
stasya,girl,greek
steafan,boy,greek
stefan,boy,greek
steffen,boy,greek
steffi,girl,greek
stepan,boy,greek
stephanie,girl,greek
stephen,boy,greek
stevie,boygirl,greek
symeon,boy,greek
syntyche,girl,greek
szandra,girl,greek
szczepan,boy,greek
tadeas,boy,greek
tadeo,boy,greek
tahvo,boy,greek
tangela,girl,greek
tapani,boy,greek
taras,boy,greek
tarja,girl,greek
tasia,girl,greek
teca,girl,greek
ted,boy,greek
teddy,boy,greek
tenney,boy,greek
tennie,girl,greek
tennyson,boy,greek
teodor,boy,greek
teodoro,boy,greek
teppo,boy,greek
terese,girl,greek
teresinha,girl,greek
terez,girl,greek
tereza,girl,greek
terezia,girl,greek
teri,girl,greek
tessa,girl,greek
teuvo,boy,greek
thad,boy,greek
thaddeus,boy,greek
thais,girl,greek
thalia,girl,greek
thanases,boy,greek
thea,girl,greek
theda,girl,greek
thekla,girl,greek
theo,boy,greek
theodora,girl,greek
theodore,boy,greek
theodosia,girl,greek
theola,girl,greek
theophanes,boy,greek
theophania,girl,greek
theresa,girl,greek
theron,boy,greek
theseus,boy,greek
tiara,girl,greek
tiffany,girl,greek
tiger,boy,greek
tim,boy,greek
timon,boy,greek
timoteo,boy,greek
timothea,girl,greek
timothy,boy,greek
titania,girl,greek
tivadar,boy,greek
topaz,girl,greek
treasure,girl,greek
trijntje,girl,greek
trina,girl,greek
trine,girl,greek
tryphena,girl,greek
tryphon,boy,greek
tryphosa,girl,greek
tychon,boy,greek
tyge,boy,greek
tymoteusz,boy,greek
ulyssa,girl,greek
ulysses,boy,greek
unice,girl,greek
urania,girl,greek
uranus,boy,greek
vangelis,boy,greek
varvara,girl,greek
varya,girl,greek
vasil,boy,greek
vasili,boy,greek
vasilisa,girl,greek
vilppu,boy,greek
vitaliya,girl,greek
xander,boy,greek
xandra,girl,greek
xanthe,girl,greek
xenia,girl,greek
xenon,boy,greek
xenophanes,boy,greek
xenophon,boy,greek
xylia,girl,greek
yegor,boy,greek
yekaterina,girl,greek
yelena,girl,greek
yermolai,boy,greek
yevgeni,boy,greek
yevgeniya,girl,greek
york,boy,greek
zandra,girl,greek
zena,girl,greek
zenaida,girl,greek
zeno,boy,greek
zenobia,girl,greek
zenon,boy,greek
zephyr,boy,greek
zeus,boy,greek
zina,girl,greek
zinovia,girl,greek
zoe,girl,greek
zona,girl,greek
zosia,girl,greek
zowie,girl,greek
zoya,girl,greek
zsofia,girl,greek
zsofika,girl,greek
ake,boy,old norse
alfhild,girl,old norse
alva,boygirl,old norse
alvilda,girl,old norse
arvid,boy,old norse
ase,girl,old norse
asger,boy,old norse
aslaug,girl,old norse
aslog,girl,old norse
asmund,boy,old norse
asta,girl,old norse
astrid,girl,old norse
audhild,girl,old norse
audun,boy,old norse
balder,boy,old norse
bard,boy,old norse
bergljot,girl,old norse
birger,boy,old norse
bjarke,boy,old norse
bjarni,boy,old norse
bjarte,boy,old norse
bjorn,boy,old norse
bodil,girl,old norse
borghild,girl,old norse
brandt,boy,old norse
brant,boy,old norse
brenda,girl,old norse
brenna,girl,old norse
brynjar,boy,old norse
calder,boy,old norse
canute,boy,old norse
carr,boy,old norse
colborn,boy,old norse
colby,boy,old norse
colden,boy,old norse
corey,boy,old norse
crosby,boy,old norse
cuyler,boy,old norse
dag,boy,old norse
dagfinn,boy,old norse
dagmar,girl,old norse
dagny,girl,old norse
darby,boygirl,old norse
destin,boy,old norse
dustin,boy,old norse
dusty,boygirl,old norse
eerika,girl,old norse
eerikki,boy,old norse
egil,boy,old norse
einar,boy,old norse
eindride,boy,old norse
eira,girl,old norse
eirik,boy,old norse
elof,boy,old norse
eluf,boy,old norse
embla,girl,old norse
endre,boy,old norse
eric,boy,old norse
erica,girl,old norse
erico,boy,old norse
erika,girl,old norse
erland,boy,old norse
erlend,boy,old norse
erling,boy,old norse
even,boy,old norse
eydis,girl,old norse
fell,boy,old norse
felman,boy,old norse
fiske,boy,old norse
folke,boy,old norse
freja,girl,old norse
frey,boy,old norse
fritjof,boy,old norse
frode,boy,old norse
gandalf,boy,old norse
garth,boy,old norse
geir,boy,old norse
gerd,girl,old norse
gosta,boy,old norse
gudbrand,boy,old norse
gudmund,boy,old norse
gulbrand,boy,old norse
gull,girl,old norse
gunborg,girl,old norse
gunhild,girl,old norse
gunilla,girl,old norse
gunnar,boy,old norse
gunne,boy,old norse
gunvor,girl,old norse
gustav,boy,old norse
gustavo,boy,old norse
gyda,girl,old norse
hackett,boy,old norse
hagen,boy,old norse
hakon,boy,old norse
haldor,boy,old norse
hall,boy,old norse
halstein,boy,old norse
halvar,boy,old norse
halvard,boy,old norse
halvdan,boy,old norse
halvor,boy,old norse
hammond,boy,old norse
haskell,boy,old norse
havardr,boy,old norse
hege,girl,old norse
helga,girl,old norse
helka,girl,old norse
hella,girl,old norse
helle,girl,old norse
hemming,boy,old norse
herleif,boy,old norse
herleifr,boy,old norse
hertha,girl,old norse
hillevi,girl,old norse
hjalmar,boy,old norse
holger,boy,old norse
holmes,boy,old norse
igor,boy,old norse
inge,boygirl,old norse
ingeborg,girl,old norse
ingemar,boy,old norse
inger,girl,old norse
ingfred,boy,old norse
inghard,boy,old norse
ingolf,boy,old norse
ingrid,girl,old norse
ingvar,boy,old norse
inkeri,girl,old norse
iona,girl,old norse
ivar,boy,old norse
iver,boy,old norse
jari,boy,old norse
jarl,boy,old norse
jarle,boy,old norse
jary,boy,old norse
jerk,boy,old norse
jerker,boy,old norse
jerrik,boy,old norse
jorunn,girl,old norse
kare,boy,old norse
kari,girl,old norse
kelby,boy,old norse
keld,boy,old norse
kensley,boy,old norse
kettil,boy,old norse
kirby,boy,old norse
kirk,boy,old norse
kirkland,boy,old norse
kirkwood,boy,old norse
kjeld,boy,old norse
kjell,boy,old norse
knud,boy,old norse
knute,boy,old norse
kory,boy,old norse
kustaa,boy,old norse
lamont,boy,old norse
lamonte,boy,old norse
langley,boy,old norse
